Time_Soln#21 (sec),Volume_Soln#21 (cm3),Volumetric_heat_production_rate_Soln#21 (erg/cm3-sec),Surface_temperature_Soln#21 (K),Temperature_Soln#21 (K),Mass_Soln#21 (g),Pressure_Soln#21 (atm),Mole_fraction_H2_Soln#21 (),Mole_fraction_H_Soln#21 (),Mole_fraction_CH4_Soln#21 (),Mole_fraction_CH3_Soln#21 (),Mole_fraction_C2H6_Soln#21 (),Mole_fraction_C2H5_Soln#21 (),Mole_fraction_C2H4_Soln#21 (),Mole_fraction_C2H3_Soln#21 (),Mole_fraction_C2H2_Soln#21 (),Mole_fraction_C3H8_Soln#21 (),Mole_fraction_IC3H7_Soln#21 (),Mole_fraction_NC3H7_Soln#21 (),Mole_fraction_C3H6_Soln#21 (),Mole_fraction_C3H5-A_Soln#21 (),Mole_fraction_C3H4-P_Soln#21 (),Mole_fraction_C3H4-A_Soln#21 (),Mole_fraction_C3H3_Soln#21 (),Mole_fraction_NC4H10_Soln#21 (),Mole_fraction_PC4H9_Soln#21 (),Mole_fraction_IC4H10_Soln#21 (),Mole_fraction_C4H8-1_Soln#21 (),Mole_fraction_C4H8-2_Soln#21 (),Mole_fraction_C4H71-3_Soln#21 (),Mole_fraction_C4H6_Soln#21 (),Mole_fraction_C4H5_Soln#21 (),Mole_fraction_C4H4_Soln#21 (),Mole_fraction_C4H2_Soln#21 (),Mole_fraction_C6H6_Soln#21 (),Mole_fraction_FULVENE_Soln#21 (),Mole_fraction_C5H6_Soln#21 (),Mole_fraction_C10H8_Soln#21 (),Mole_fraction_NC5H12_Soln#21 (),Mole_fraction_NC5H11_Soln#21 (),Mole_fraction_NC5H10_Soln#21 (),Mole_fraction_LC5H8_Soln#21 (),Mole_fraction_NC6H12_Soln#21 (),Mole_fraction_NC7H15_Soln#21 (),Mole_fraction_NC7H14_Soln#21 (),Mole_fraction_C7H8_Soln#21 (),Mole_fraction_C7H7_Soln#21 (),Mole_fraction_C6H5C2H_Soln#21 (),Mole_fraction_C12H8_Soln#21 (),Mole_fraction_C14H10_Soln#21 (),Mole_fraction_C16H10_Soln#21 (),Mole_fraction_BIN1B_Soln#21 (),Mole_fraction_NC10H21_Soln#21 (),Mole_fraction_NC12H25_Soln#21 (),Mole_fraction_NC12H26_Soln#21 (),Mole_fraction_NC16H34_Soln#21 (),Mole_fraction_NC10H20_Soln#21 (),Molecular_weight_Soln#21 (g/mole),Mass_density_Soln#21 (g/cm3),Unburned_hydrocarbons_Soln#21 (ppm),Volatile_organic_compounds_Soln#21 (ppm)
0.001456255,15.52495,-9.196933E7,1527.975,1527.975,9.025413E-4,1.0,0.7725749,2.984094E-5,0.08219868,6.699747E-5,1.908265E-4,1.298374E-6,0.05130528,5.899633E-6,0.08216327,4.924537E-7,2.921219E-9,2.32675E-9,1.384803E-4,2.581104E-6,7.732057E-4,2.986749E-4,6.227798E-5,2.66212E-9,3.512293E-11,2.110247E-10,4.435586E-7,2.866636E-7,1.742551E-7,5.146204E-4,4.571895E-7,0.001079927,0.001609141,0.005156244,2.798182E-5,1.331883E-4,4.160117E-4,4.971324E-12,1.763725E-14,3.476299E-9,4.185525E-8,4.651539E-12,1.509436E-14,7.721562E-12,3.333181E-4,1.633001E-5,3.963102E-4,1.234376E-4,6.801234E-5,2.28037E-5,1.666514E-5,-4.815666E-13,-2.408911E-52,-5.769336E-63,-7.138539E-235,-1.194262E-10,7.289049,5.813487E-5,413391.3,413391.3
0.001458679,15.52463,-9.175657E7,1527.915,1527.915,9.025413E-4,1.0,0.7725813,2.98198E-5,0.08220159,6.69499E-5,1.908217E-4,1.297435E-6,0.05127945,5.894533E-6,0.08217902,4.923206E-7,2.918621E-9,2.32344E-9,1.384047E-4,2.579093E-6,7.730315E-4,2.985809E-4,6.22213E-5,2.661113E-9,3.433202E-11,2.109563E-10,4.43324E-7,2.86559E-7,1.741372E-7,5.143315E-4,4.566E-7,0.001079952,0.00160938,0.005157234,2.796986E-5,1.331426E-4,4.162007E-4,4.970351E-12,3.967016E-15,3.472665E-9,4.184025E-8,4.869377E-12,7.984653E-17,1.012215E-11,3.32978E-4,1.630679E-5,3.965034E-4,1.235541E-4,6.810896E-5,2.284118E-5,1.671114E-5,-4.17314E-15,-2.408866E-52,-5.630625E-63,-4.078084E-235,-1.499074E-10,7.288916,5.813606E-5,413383.7,413383.7
0.001464964,15.52381,-9.120911E7,1527.762,1527.762,9.025413E-4,1.0,0.772598,2.976508E-5,0.08220911,6.682689E-5,1.908088E-4,1.29502E-6,0.05121267,5.88134E-6,0.0822197,4.919756E-7,2.912764E-9,2.318607E-9,1.382093E-4,2.57388E-6,7.725822E-4,2.983385E-4,6.207514E-5,2.658367E-9,3.459059E-11,2.107764E-10,4.427036E-7,2.862883E-7,1.738315E-7,5.135847E-4,4.550774E-7,0.001080017,0.001609998,0.005159795,2.793894E-5,1.330249E-4,4.166906E-4,4.961916E-12,8.142164E-15,3.467176E-9,4.180159E-8,4.536923E-12,4.8349E-15,5.817229E-12,3.320999E-4,1.624693E-5,3.970028E-4,1.238558E-4,6.835933E-5,2.293835E-5,1.68307E-5,-7.125889E-14,-2.408752E-52,-5.286449E-63,-9.730987E-236,-1.551037E-10,7.288571,5.813915E-5,413364.1,413364.1
0.001465579,15.52373,-9.115453E7,1527.747,1527.747,9.025413E-4,1.0,0.7725996,2.975975E-5,0.08220985,6.681483E-5,1.908076E-4,1.294779E-6,0.05120615,5.880048E-6,0.08222367,4.919419E-7,2.912051E-9,2.317441E-9,1.381902E-4,2.573372E-6,7.725384E-4,2.983148E-4,6.20609E-5,2.658099E-9,3.422446E-11,2.10759E-10,4.426429E-7,2.862618E-7,1.738015E-7,5.135118E-4,4.549285E-7,0.001080024,0.001610058,0.005160045,2.793593E-5,1.330134E-4,4.167385E-4,4.961139E-12,3.987887E-15,3.465883E-9,4.179783E-8,4.492623E-12,7.094993E-17,5.171406E-12,3.320143E-4,1.62411E-5,3.970516E-4,1.238852E-4,6.838381E-5,2.294786E-5,1.684241E-5,-4.170986E-15,-2.408741E-52,-5.253955E-63,-8.431503E-236,-1.546704E-10,7.288537,5.813945E-5,413362.2,413362.2
0.001468443,15.52335,-9.090523E7,1527.677,1527.677,9.025413E-4,1.0,0.7726072,2.973452E-5,0.08221327,6.675818E-5,1.908016E-4,1.293669E-6,0.05117583,5.873987E-6,0.08224212,4.917847E-7,2.909558E-9,2.316702E-9,1.381016E-4,2.571003E-6,7.723351E-4,2.982051E-4,6.199471E-5,2.656866E-9,3.536683E-11,2.106773E-10,4.423657E-7,2.861387E-7,1.736601E-7,5.131728E-4,4.542331E-7,0.001080054,0.001610338,0.005161207,2.79219E-5,1.329602E-4,4.169615E-4,4.958597E-12,-6.981522E-14,3.467978E-9,4.178042E-8,4.745824E-12,-6.448621E-15,9.355982E-12,3.316164E-4,1.621401E-5,3.972783E-4,1.240224E-4,6.849779E-5,2.299212E-5,1.689699E-5,-2.589014E-14,-2.40869E-52,-5.105313E-63,-4.324946E-236,-1.758708E-10,7.288381,5.814085E-5,413353.3,413353.3
0.001468543,15.52334,-9.089961E7,1527.675,1527.675,9.025413E-4,1.0,0.7726075,2.973366E-5,0.08221339,6.675623E-5,1.908013E-4,1.293635E-6,0.05117478,5.873778E-6,0.08224276,4.917793E-7,2.909721E-9,2.317027E-9,1.380985E-4,2.570921E-6,7.72328E-4,2.982013E-4,6.199242E-5,2.656842E-9,3.539893E-11,2.106746E-10,4.423592E-7,2.861344E-7,1.736554E-7,5.13161E-4,4.54209E-7,0.001080055,0.001610348,0.005161248,2.792142E-5,1.329584E-4,4.169692E-4,4.959478E-12,-2.523295E-13,3.470783E-9,4.177981E-8,4.996796E-12,-1.289088E-14,1.294959E-11,3.316026E-4,1.621307E-5,3.972862E-4,1.240272E-4,6.850174E-5,2.299366E-5,1.689889E-5,4.942788E-14,-2.408688E-52,-5.100235E-63,-4.225999E-236,-1.896138E-10,7.288375,5.81409E-5,413353.0,413353.0
0.001468641,15.52333,-9.088721E7,1527.672,1527.672,9.025413E-4,1.0,0.7726077,2.973281E-5,0.0822135,6.675431E-5,1.908011E-4,1.293602E-6,0.05117374,5.873572E-6,0.0822434,4.917739E-7,2.909954E-9,2.317984E-9,1.380955E-4,2.570841E-6,7.72321E-4,2.981975E-4,6.199014E-5,2.656824E-9,3.526301E-11,2.106721E-10,4.423547E-7,2.861302E-7,1.736506E-7,5.131494E-4,4.541851E-7,0.001080056,0.001610357,0.005161288,2.792093E-5,1.329566E-4,4.169769E-4,4.960612E-12,-1.755266E-12,3.469208E-9,4.177921E-8,5.293865E-12,-3.98805E-15,1.721092E-11,3.315889E-4,1.621214E-5,3.97294E-4,1.240319E-4,6.850566E-5,2.299518E-5,1.690077E-5,3.09087E-14,-2.408686E-52,-5.095201E-63,-4.130047E-236,-2.060079E-10,7.28837,5.814095E-5,413352.7,413352.7
0.001469368,15.52323,-9.082597E7,1527.655,1527.655,9.025413E-4,1.0,0.7726096,2.972647E-5,0.08221437,6.674001E-5,1.907996E-4,1.293307E-6,0.05116605,5.872045E-6,0.08224807,4.917341E-7,2.908494E-9,2.31418E-9,1.38073E-4,2.570241E-6,7.722696E-4,2.981697E-4,6.197337E-5,2.656514E-9,3.420344E-11,2.106522E-10,4.422837E-7,2.86099E-7,1.73615E-7,5.130635E-4,4.540094E-7,0.001080064,0.001610428,0.005161582,2.791738E-5,1.329431E-4,4.170334E-4,4.959875E-12,3.935202E-15,3.461137E-9,4.177479E-8,5.173199E-12,2.01295E-17,1.519703E-11,3.314882E-4,1.620529E-5,3.973515E-4,1.240667E-4,6.853458E-5,2.300642E-5,1.691462E-5,-3.818386E-15,-2.408673E-52,-5.058262E-63,-3.492235E-236,-2.068572E-10,7.28833,5.814131E-5,413350.5,413350.5
0.001477776,15.52214,-9.01033E7,1527.452,1527.452,9.025413E-4,1.0,0.7726318,2.965396E-5,0.08222436,6.657685E-5,1.907813E-4,1.290091E-6,0.05107752,5.854574E-6,0.08230189,4.912713E-7,2.900469E-9,2.306915E-9,1.378143E-4,2.563346E-6,7.716779E-4,2.978503E-4,6.178063E-5,2.652774E-9,3.40631E-11,2.1041E-10,4.414497E-7,2.857387E-7,1.73208E-7,5.120734E-4,4.519975E-7,0.001080155,0.001611245,0.005164979,2.787645E-5,1.327885E-4,4.17687E-4,4.946593E-12,4.175826E-15,3.455535E-9,4.172395E-8,4.280342E-12,1.941333E-16,2.780151E-12,3.30329E-4,1.612647E-5,3.980138E-4,1.244682E-4,6.88686E-5,2.313624E-5,1.707523E-5,-1.192896E-14,-2.408522E-52,-4.650588E-63,-5.522334E-237,-1.915066E-10,7.287873,5.814539E-5,413324.6,413324.6
0.00149178,15.52035,-8.891877E7,1527.117,1527.117,9.025413E-4,1.0,0.7726685,2.953479E-5,0.0822409,6.630884E-5,1.907492E-4,1.284791E-6,0.0509313,5.825865E-6,0.08239058,4.905014E-7,2.88739E-9,2.295013E-9,1.373878E-4,2.552016E-6,7.707067E-4,2.973257E-4,6.146419E-5,2.646574E-9,3.387344E-11,2.100106E-10,4.400886E-7,2.851415E-7,1.725366E-7,5.104383E-4,4.486954E-7,0.001080313,0.001612592,0.00517059,2.780892E-5,1.325356E-4,4.187728E-4,4.929564E-12,4.085262E-15,3.446156E-9,4.163993E-8,4.224969E-12,2.482471E-16,2.118827E-12,3.284223E-4,1.599721E-5,3.991081E-4,1.251339E-4,6.942355E-5,2.335224E-5,1.734407E-5,-7.986356E-15,-2.408273E-52,-4.045093E-63,-1.902131E-238,-1.872405E-10,7.28712,5.815212E-5,413281.8,413281.8
0.0015,15.51931,-8.823377E7,1526.923,1526.923,9.025413E-4,1.0,0.77269,2.946572E-5,0.08225054,6.615353E-5,1.907293E-4,1.28171E-6,0.05084618,5.809231E-6,0.08244211,4.900501E-7,2.879798E-9,2.288114E-9,1.371398E-4,2.545449E-6,7.701446E-4,2.970221E-4,6.128104E-5,2.642934E-9,3.376616E-11,2.097777E-10,4.392976E-7,2.847928E-7,1.72146E-7,5.094864E-4,4.467843E-7,0.001080409,0.001613375,0.005173859,2.776965E-5,1.323896E-4,4.194086E-4,4.91963E-12,4.148759E-15,3.440167E-9,4.159094E-8,4.109189E-12,2.463332E-16,1.063288E-12,3.273167E-4,1.592246E-5,3.997452E-4,1.255229E-4,6.974849E-5,2.347889E-5,1.75026E-5,-1.123809E-14,-2.408128E-52,-3.727915E-63,-3.270095E-239,-1.760685E-10,7.286682,5.815602E-5,413257.0,413257.0
0.001531211,15.51543,-8.570093E7,1526.198,1526.198,9.025413E-4,1.0,0.7727706,2.920927E-5,0.08228672,6.557705E-5,1.906477E-4,1.270217E-6,0.0505277,5.7475E-6,0.08263418,4.883416E-7,2.851521E-9,2.26242E-9,1.362145E-4,2.521072E-6,7.680637E-4,2.95897E-4,6.060278E-5,2.629182E-9,3.335078E-11,2.089048E-10,4.363497E-7,2.834822E-7,1.706864E-7,5.059255E-4,4.397061E-7,0.001080795,0.001616293,0.005186099,2.762297E-5,1.318523E-4,4.218124E-4,4.883981E-12,4.009797E-15,3.418371E-9,4.140957E-8,3.99799E-12,5.372809E-18,4.45557E-13,3.232093E-4,1.564612E-5,4.021304E-4,1.269882E-4,7.097682E-5,2.395879E-5,1.810948E-5,-3.591213E-15,-2.407588E-52,-2.73882E-63,-5.183793E-241,-1.356612E-10,7.285046,5.817056E-5,413164.2,413164.2
0.001586152,15.50889,-8.148758E7,1524.973,1524.973,9.025413E-4,1.0,0.7729098,2.877869E-5,0.08234887,6.460973E-5,1.904806E-4,1.250715E-6,0.04998431,5.643963E-6,0.08295926,4.853544E-7,2.803773E-9,2.219148E-9,1.346449E-4,2.480141E-6,7.645914E-4,2.940173E-4,5.947032E-5,2.60512E-9,3.267787E-11,2.074026E-10,4.31339E-7,2.812246E-7,1.682008E-7,4.998506E-4,4.278855E-7,0.001081545,0.001621239,0.005207025,2.737353E-5,1.309668E-4,4.260045E-4,4.82338E-12,4.146379E-15,3.381871E-9,4.110326E-8,3.98431E-12,1.362962E-16,1.387752E-12,3.16307E-4,1.518647E-5,4.062041E-4,1.29524E-4,7.311873E-5,2.479988E-5,1.919652E-5,-5.269197E-15,-2.406669E-52,-1.6021E-63,1.527075E-244,-9.705756E-11,7.282268,5.819508E-5,413006.7,413006.7
0.0016,15.5073,-8.047194E7,1524.674,1524.674,9.025413E-4,1.0,0.7729443,2.867413E-5,0.08236424,6.437497E-5,1.904339E-4,1.245939E-6,0.04985067,5.618841E-6,0.08303869,4.846054E-7,2.792115E-9,2.20859E-9,1.342606E-4,2.470199E-6,7.637523E-4,2.935625E-4,5.919653E-5,2.599062E-9,3.250394E-11,2.070301E-10,4.301081E-7,2.806649E-7,1.675903E-7,4.983566E-4,4.250271E-7,0.001081746,0.001622448,0.00521218,2.731233E-5,1.307551E-4,4.270535E-4,4.808072E-12,4.061141E-15,3.37244E-9,4.102843E-8,3.926329E-12,1.736369E-17,9.781061E-13,3.1463E-4,1.50757E-5,4.072067E-4,1.301546E-4,7.36546E-5,2.501114E-5,1.947427E-5,-1.805826E-15,-2.406445E-52,-1.400768E-63,-8.352094E-246,-8.486267E-11,7.281587,5.820106E-5,412968.1,412968.1
0.001653691,15.50132,-7.669735E7,1523.549,1523.549,9.025413E-4,1.0,0.7730762,2.828286E-5,0.08242277,6.349676E-5,1.902371E-4,1.227923E-6,0.04934448,5.524881E-6,0.08333767,4.81716E-7,2.748294E-9,2.169003E-9,1.328109E-4,2.432982E-6,7.606256E-4,2.918665E-4,5.817595E-5,2.575638E-9,3.188136E-11,2.056081E-10,4.254547E-7,2.785285E-7,1.65281E-7,4.926972E-4,4.143707E-7,0.001082568,0.001627006,0.00523174,2.708097E-5,1.299746E-4,4.310919E-4,4.750201E-12,4.122499E-15,3.337734E-9,4.074513E-8,3.904318E-12,1.136328E-16,1.706045E-12,3.083515E-4,1.466405E-5,4.11007E-4,1.325689E-4,7.571752E-5,2.582746E-5,2.056526E-5,-4.46002E-15,-2.405596E-52,-8.38511E-64,-2.934866E-248,-6.589748E-11,7.279018,5.822349E-5,412822.4,412822.4
0.0017,15.49641,-7.363764E7,1522.621,1522.621,9.025413E-4,1.0,0.7731875,2.796251E-5,0.08247195,6.277826E-5,1.900474E-4,1.212996E-6,0.0489226,5.448011E-6,0.0835845,4.792426E-7,2.712145E-9,2.136409E-9,1.316101E-4,2.40249E-6,7.580819E-4,2.904846E-4,5.734512E-5,2.555471E-9,3.135201E-11,2.044083E-10,4.215815E-7,2.76727E-7,1.633594E-7,4.879793E-4,4.056925E-7,0.001083321,0.001630776,0.005248088,2.688862E-5,1.293503E-4,4.34539E-4,4.700592E-12,4.019826E-15,3.307967E-9,4.050912E-8,3.837336E-12,2.188885E-17,1.276602E-12,3.03209E-4,1.433052E-5,4.141775E-4,1.346127E-4,7.74782E-5,2.652796E-5,2.152431E-5,-2.242323E-16,-2.404892E-52,-5.397969E-64,-1.779181E-250,-4.659782E-11,7.276889,5.824193E-5,412701.6,412701.6
0.00178435,15.48801,-6.847959E7,1521.024,1521.024,9.025413E-4,1.0,0.7733848,2.741578E-5,0.08255874,6.1553E-5,1.896588E-4,1.187132E-6,0.0481862,5.316904E-6,0.08401012,4.747808E-7,2.64988E-9,2.080455E-9,1.295293E-4,2.350385E-6,7.537715E-4,2.881392E-4,5.59366E-5,2.518937E-9,3.04556E-11,2.022816E-10,4.148357E-7,2.735349E-7,1.600117E-7,4.797396E-4,3.909748E-7,0.001084768,0.001637293,0.00527673,2.655363E-5,1.283166E-4,4.407363E-4,4.612852E-12,4.049415E-15,3.256027E-9,4.009877E-8,3.807006E-12,1.151305E-16,2.33328E-12,2.94428E-4,1.376857E-5,4.197183E-4,1.382497E-4,8.064329E-5,2.779558E-5,2.331317E-5,-3.926856E-15,-2.403672E-52,-2.480302E-64,-1.527806E-252,-3.540887E-11,7.273197,5.827352E-5,412492.2,412492.2
0.0018,15.48653,-6.757735E7,1520.74,1520.74,9.025413E-4,1.0,0.7734207,2.731929E-5,0.08257446,6.13369E-5,1.895808E-4,1.182513E-6,0.04805394,5.293772E-6,0.08408582,4.739594E-7,2.638801E-9,2.070511E-9,1.291578E-4,2.341177E-6,7.530149E-4,2.877269E-4,5.568927E-5,2.51218E-9,3.028485E-11,2.018949E-10,4.136245E-7,2.729548E-7,1.594113E-7,4.782589E-4,3.883889E-7,0.001085045,0.001638455,0.00528189,2.649354E-5,1.281386E-4,4.418746E-4,4.596431E-12,3.902008E-15,3.246085E-9,4.002482E-8,3.726348E-12,-9.036917E-18,1.342192E-12,2.928779E-4,1.367037E-5,4.207143E-4,1.389126E-4,8.122463E-5,2.802957E-5,2.365108E-5,-3.456777E-16,-2.403454E-52,-2.148509E-64,-1.254047E-254,-3.089201E-11,7.272538,5.827911E-5,412454.9,412454.9
0.0019,15.47753,-6.216999E7,1519.012,1519.012,9.025413E-4,1.0,0.7736449,2.673525E-5,0.0826724,6.002981E-5,1.890437E-4,1.154192E-6,0.04723809,5.153765E-6,0.0845478,4.687563E-7,2.571221E-9,2.010072E-9,1.26879E-4,2.285357E-6,7.484591E-4,2.852413E-4,5.419967E-5,2.469279E-9,2.929465E-11,1.994785E-10,4.061676E-7,2.693301E-7,1.557123E-7,4.691178E-4,3.728082E-7,0.001086854,0.001645565,0.005313837,2.612318E-5,1.270905E-4,4.490683E-4,4.495469E-12,3.886187E-15,3.186644E-9,3.957139E-8,3.662157E-12,6.296529E-17,1.554537E-12,2.834942E-4,1.308221E-5,4.268636E-4,1.430674E-4,8.489858E-5,2.951621E-5,2.58533E-5,-2.184995E-16,-2.402118E-52,-9.18031E-65,7.243717E-255,-1.450748E-11,7.268496,5.831299E-5,412225.6,412225.6
0.001950762,15.47328,-5.964371E7,1518.188,1518.188,9.025413E-4,1.0,0.7737556,2.645899E-5,0.08272053,5.941214E-5,1.887466E-4,1.140567E-6,0.04684237,5.087523E-6,0.08476863,4.661464E-7,2.539076E-9,1.981476E-9,1.257822E-4,2.258889E-6,7.463185E-4,2.840713E-4,5.349956E-5,2.447724E-9,2.889151E-11,1.982865E-10,4.025603E-7,2.675419E-7,1.539209E-7,4.646785E-4,3.654781E-7,0.001087788,0.001648977,0.005329409,2.594361E-5,1.266134E-4,4.526678E-4,4.446838E-12,3.177624E-15,3.161658E-9,3.935154E-8,3.955371E-12,-1.91982E-17,6.6106E-12,2.790556E-4,1.280782E-5,4.298495E-4,1.451246E-4,8.673715E-5,3.026521E-5,2.699976E-5,-1.76953E-16,-2.401475E-52,-5.859233E-65,-8.737738E-255,-3.667466E-11,7.266551,5.832902E-5,412115.3,412115.3
0.001999998,15.46934,-5.731948E7,1517.421,1517.421,9.025413E-4,1.0,0.7738609,2.620298E-5,0.08276626,5.884006E-5,1.88444E-4,1.127794E-6,0.04646964,5.026108E-6,0.08497463,4.636349E-7,2.508702E-9,1.954394E-9,1.24754E-4,2.234307E-6,7.443427E-4,2.829902E-4,5.285325E-5,2.42687E-9,2.836229E-11,1.971499E-10,3.991529E-7,2.658385E-7,1.52235E-7,4.604928E-4,3.587061E-7,0.001088699,0.001652168,0.005344128,2.577444E-5,1.261825E-4,4.561266E-4,4.397362E-12,3.17166E-15,3.129126E-9,3.913064E-8,3.567625E-12,-8.553743E-18,-5.106694E-13,2.749429E-4,1.255575E-5,4.326638E-4,1.47088E-4,8.850403E-5,3.098808E-5,2.813007E-5,-5.993972E-16,-2.400873E-52,-3.809609E-65,-1.575658E-257,-3.34217E-11,7.264729,5.834388E-5,412012.0,412012.0
0.002,15.46934,-5.731938E7,1517.421,1517.421,9.025413E-4,1.0,0.773861,2.620297E-5,0.08276627,5.884004E-5,1.88444E-4,1.127793E-6,0.04646962,5.026105E-6,0.08497464,4.636348E-7,2.508701E-9,1.954393E-9,1.247539E-4,2.234306E-6,7.443426E-4,2.829901E-4,5.285322E-5,2.426869E-9,2.836227E-11,1.971498E-10,3.991528E-7,2.658384E-7,1.522349E-7,4.604927E-4,3.587058E-7,0.001088699,0.001652168,0.005344129,2.577444E-5,1.261825E-4,4.561267E-4,4.39736E-12,3.171664E-15,3.129125E-9,3.913063E-8,3.567618E-12,-8.549228E-18,-5.107488E-13,2.749427E-4,1.255574E-5,4.32664E-4,1.470881E-4,8.850411E-5,3.098811E-5,2.813012E-5,-5.995758E-16,-2.400873E-52,-3.809536E-65,-1.575411E-257,-3.342121E-11,7.264729,5.834388E-5,412012.0,412012.0
0.002092685,15.46239,-5.325237E7,1516.057,1516.057,9.025413E-4,1.0,0.7740545,2.575042E-5,0.08285002,5.782966E-5,1.878387E-4,1.104861E-6,0.04579562,4.917439E-6,0.08534202,4.589612E-7,2.454774E-9,1.906582E-9,1.229068E-4,2.190731E-6,7.40868E-4,2.81086E-4,5.171636E-5,2.38804E-9,2.75571E-11,1.950633E-10,3.930071E-7,2.6271E-7,1.491895E-7,4.529121E-4,3.467793E-7,0.001090408,0.001657884,0.005370878,2.546829E-5,1.254489E-4,4.625534E-4,4.309148E-12,3.146703E-15,3.077731E-9,3.875233E-8,3.472388E-12,2.29908E-17,-8.982155E-13,2.676747E-4,1.211541E-5,4.377573E-4,1.507032E-4,9.1788E-5,3.233934E-5,3.030645E-5,-3.495491E-17,-2.399793E-52,-1.700724E-65,-2.54789E-261,-1.990825E-11,7.26146,5.837009E-5,411826.6,411826.6
0.0021,15.46186,-5.294709E7,1515.953,1515.953,9.025413E-4,1.0,0.7740695,2.571621E-5,0.0828565,5.775334E-5,1.877891E-4,1.103108E-6,0.04574386,4.909219E-6,0.08536995,4.585953E-7,2.450667E-9,1.902948E-9,1.227656E-4,2.18743E-6,7.406062E-4,2.809424E-4,5.163071E-5,2.384998E-9,2.749521E-11,1.949014E-10,3.925353E-7,2.624671E-7,1.489558E-7,4.523293E-4,3.458801E-7,0.001090542,0.00165832,0.005372939,2.544476E-5,1.25395E-4,4.630562E-4,4.30229E-12,3.134504E-15,3.073733E-9,3.872362E-8,3.464856E-12,3.904854E-18,-9.533103E-13,2.671254E-4,1.208239E-5,4.381487E-4,1.509843E-4,9.204494E-5,3.244547E-5,3.048086E-5,-1.203373E-16,-2.39971E-52,-1.598653E-65,-7.537222E-261,-1.882571E-11,7.26121,5.837207E-5,411812.4,411812.4
0.0022,15.45504,-4.898561E7,1514.597,1514.597,9.025413E-4,1.0,0.7742714,2.526941E-5,0.08294351,5.675704E-5,1.870856E-4,1.079949E-6,0.04505637,4.801726E-6,0.08573713,4.536373E-7,2.396586E-9,1.855215E-9,1.208985E-4,2.144196E-6,7.371978E-4,2.790706E-4,5.051553E-5,2.343758E-9,2.668475E-11,1.92726E-10,3.86272E-7,2.592048E-7,1.458534E-7,4.445775E-4,3.341573E-7,0.001092355,0.001664069,0.005400429,2.513184E-5,1.247101E-4,4.698636E-4,4.21044E-12,3.069811E-15,3.020274E-9,3.834171E-8,3.381367E-12,2.237843E-17,-5.414501E-13,2.599525E-4,1.165476E-5,4.433496E-4,1.547657E-4,9.552511E-5,3.388868E-5,3.290409E-5,-8.922205E-16,-2.398621E-52,-7.01894E-66,-5.886592E-264,-2.396123E-11,7.257914,5.839783E-5,411625.4,411625.4
0.0023,15.44882,-4.538272E7,1513.341,1513.341,9.025413E-4,1.0,0.774467,2.485827E-5,0.08302758,5.584138E-5,1.863389E-4,1.058168E-6,0.04440382,4.702555E-6,0.08607873,4.487612E-7,2.346048E-9,1.810796E-9,1.191408E-4,2.104194E-6,7.340786E-4,2.773543E-4,4.949494E-5,2.303141E-9,2.591863E-11,1.906181E-10,3.803273E-7,2.560428E-7,1.429113E-7,4.371993E-4,3.234027E-7,0.001094116,0.001669454,0.005426719,2.483395E-5,1.241146E-4,4.76554E-4,4.12111E-12,2.999243E-15,2.968394E-9,3.797923E-8,3.296893E-12,8.928477E-19,-7.992792E-13,2.53356E-4,1.126715E-5,4.482906E-4,1.584396E-4,9.894755E-5,3.531792E-5,3.539955E-5,-4.406982E-17,-2.397598E-52,-3.061273E-66,-4.846202E-265,-1.528227E-11,7.254819,5.842136E-5,411449.9,411449.9
0.0024,15.44313,-4.209206E7,1512.177,1512.177,9.025413E-4,1.0,0.774657,2.447883E-5,0.08310901,5.499733E-5,1.855542E-4,1.037627E-6,0.04378291,4.610735E-6,0.08639725,4.439656E-7,2.298678E-9,1.769341E-9,1.174813E-4,2.067052E-6,7.312131E-4,2.757747E-4,4.855743E-5,2.263203E-9,2.520394E-11,1.885723E-10,3.746714E-7,2.529725E-7,1.401139E-7,4.301578E-4,3.13496E-7,0.001095808,0.00167451,0.005451926,2.454948E-5,1.23596E-4,4.83133E-4,4.034706E-12,3.001175E-15,2.918416E-9,3.763289E-8,3.226597E-12,6.282316E-17,-9.835622E-14,2.472711E-4,1.091443E-5,4.529957E-4,1.620136E-4,1.023156E-4,3.673355E-5,3.796618E-5,-3.250996E-15,-2.396635E-52,-1.457647E-66,-6.134239E-267,-1.373418E-11,7.251906,5.844287E-5,411284.7,411284.7
